mean_magnitude,std_magnitude,max_magnitude,total_power,low_freq_power,high_freq_power,EquipmentId,PercentWear
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,8
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,8
3329.499790644413,31826.82766384515,7623720.0,67110995755007.984,0.9881430777969218,0.00019491206506915757,56221,8
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,8
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,8
3329.499790644413,31826.82766384515,7623720.0,67110995755007.984,0.9881430777969218,0.00019491206506915757,56221,8
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,12
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,12
3329.499790644413,31826.82766384515,7623720.0,67110995755007.984,0.9881430777969218,0.00019491206506915757,56221,12
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,12
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,12
3329.499790644413,31826.82766384515,7623720.0,67110995755007.984,0.9881430777969218,0.00019491206506915757,56221,12
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,15
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,15
3329.499790644413,31826.82766384515,7623720.0,67110995755007.984,0.9881430777969218,0.00019491206506915757,56221,15
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,18
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,18
3329.499790644413,31826.82766384515,7623720.0,67110995755007.984,0.9881430777969218,0.00019491206506915757,56221,18
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,18
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,18
3329.499790644413,31826.82766384515,7623720.0,67110995755007.984,0.9881430777969218,0.00019491206506915757,56221,18
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,19
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,19
3329.499790644413,31826.82766384515,7623720.0,67110995755007.984,0.9881430777969218,0.00019491206506915757,56221,19
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,15
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,15
3329.499790644413,31826.82766384515,7623720.0,67110995755007.984,0.9881430777969218,0.00019491206506915757,56221,15
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,21
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,21
3329.499790644413,31826.82766384515,7623720.0,67110995755007.984,0.9881430777969218,0.00019491206506915757,56221,21
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,22
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,22
3329.499790644413,31826.82766384515,7623720.0,67110995755007.984,0.9881430777969218,0.00019491206506915757,56221,22
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,22
4131.978313659329,33510.11198452563,7950368.0,74711095705600.0,0.9834086382738345,0.0002615580324593,56221,22
3329.499790644413,31826.82766384515,7623720.0,67110995755007.984,0.9881430777969218,0.00019491206506915757,56221,22
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,18
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,18
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,18
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,18
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,18
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,18
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,12
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,12
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,12
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,12
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,12
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,12
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,59
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,59
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,59
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,63
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,63
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,63
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,59
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,59
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,59
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,76
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,76
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,76
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,18
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,18
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,18
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,17
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,17
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,17
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,47
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,47
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,47
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,52
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,52
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,52
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,43
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,43
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,43
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,45
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,45
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,45
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,46
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,46
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,46
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,56
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,56
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,56
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,46
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,46
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,46
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,56
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,56
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,56
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,43
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,43
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,43
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,59
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,59
4658.842147130736,36564.529681757405,8822329.0,89041773592576.02,0.9824708281834539,0.00040985781595204054,23688,59
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,93
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,93
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,27
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,27
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,9
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,9
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,9
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,9
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,48
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,48
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,48
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,48
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,40
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,40
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,40
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,40
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,53
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,53
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,50
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,50
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,55
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,55
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,45
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,45
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,54
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,54
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,47
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,47
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,22
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,22
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,12
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,12
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,13
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,13
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,3
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,3
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,10
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,10
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,14
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,14
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,8
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,8
4367.477036532424,37199.38796990298,8949059.0,91938443821056.03,0.9837521527478646,0.00027532791379988316,23311,6
4037.107577762303,35601.018656852706,8773319.0,84130579546112.0,0.9862357365902695,0.000300535056239954,23311,6
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,59
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,59
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,59
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,59
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,66
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,66
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,66
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,66
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,46
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,46
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,46
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,46
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,40
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,40
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,40
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,40
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,43
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,43
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,43
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,43
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,43
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,43
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,43
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,43
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,59
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,59
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,59
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,59
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,51
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,51
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,51
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,51
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,12
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,12
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,12
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,12
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,10
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,10
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,10
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,10
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,83
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,83
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,83
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,83
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,74
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,74
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,74
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,74
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,71
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,71
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,71
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,71
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,45
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,45
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,45
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,45
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,34
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,34
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,34
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,34
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,66
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,66
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,66
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,66
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,34
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,34
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,34
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,34
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,59
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,59
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,59
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,59
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,51
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,51
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,51
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,51
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,51
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,51
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,51
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,51
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,51
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,51
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,51
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,51
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,59
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,59
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,59
4423.849544474348,36854.29953489625,8740115.0,90296145608704.0,0.9854707530735756,0.0002612575358769215,22190,59
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,43
3547.9701544743707,35562.80836468007,8571663.0,83709226582016.02,0.9898924150847127,0.00012638090891465393,22190,43
